Flight_ID,Airline,Flight_Number,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,Ticket_Price_INR,Flight_Status
7474,IndiGo,6E7931,MAA,TRV,2024-05-07 19:00,2024-05-07 03:00,5144,Delayed
7475,Go First,QP9767,HYD,CCU,2024-05-15 21:00,2024-05-15 04:00,8104,On Time
7476,Vistara,AI3742,BOM,PNQ,2024-09-25 23:00,2024-09-25 05:00,10931,Cancelled
7477,Akasa Air,UK399,COK,CCU,2024-06-09 00:00,2024-06-09 02:00,7846,Cancelled
7478,Vistara,SG7694,HYD,TRV,2024-01-04 11:00,2024-01-04 03:00,9340,Cancelled
7479,IndiGo,QP6260,COK,AMD,2024-06-18 09:00,2024-06-18 01:00,7628,On Time
7480,Vistara,SG127,PNQ,MAA,2024-04-26 11:00,2024-04-26 05:00,7596,Delayed
7481,Akasa Air,AI1915,HYD,TRV,2024-06-22 07:00,2024-06-22 02:00,3364,Cancelled
7482,Go First,AI7833,MAA,BOM,2024-04-13 14:00,2024-04-13 03:00,5048,On Time
7483,Akasa Air,UK7587,CCU,BLR,2024-04-23 19:00,2024-04-23 05:00,2739,On Time
7484,Akasa Air,UK3905,DEL,HYD,2024-09-01 17:00,2024-09-01 04:00,10392,Cancelled
7485,Go First,QP3775,BOM,MAA,2024-04-09 23:00,2024-04-09 05:00,3543,On Time
7486,Vistara,6E1267,COK,PNQ,2024-12-18 04:00,2024-12-18 04:00,8596,Delayed
7487,Air India,UK1104,TRV,BLR,2024-12-09 01:00,2024-12-09 03:00,3961,On Time
7488,Akasa Air,QP3902,MAA,HYD,2024-07-11 16:00,2024-07-11 05:00,8451,Cancelled
7489,Go First,QP3134,PNQ,TRV,2024-07-01 10:00,2024-07-01 04:00,7497,Delayed
7490,SpiceJet,SG8955,TRV,PNQ,2024-12-25 15:00,2024-12-25 01:00,11019,Delayed
7491,IndiGo,QP3900,BLR,CCU,2024-09-19 02:00,2024-09-19 04:00,9222,On Time
7492,SpiceJet,SG4618,COK,TRV,2024-12-11 15:00,2024-12-11 05:00,10701,Delayed
7493,SpiceJet,SG9494,BOM,MAA,2024-01-28 01:00,2024-01-28 01:00,4270,On Time
7494,Air India,6E9685,PNQ,BLR,2024-04-18 17:00,2024-04-18 05:00,8930,On Time
7495,Akasa Air,AI2662,PNQ,BOM,2024-02-13 08:00,2024-02-13 02:00,6989,On Time
7496,Akasa Air,UK616,BOM,PNQ,2024-07-14 21:00,2024-07-14 01:00,2613,Cancelled
7497,Go First,UK2037,COK,MAA,2024-07-24 03:00,2024-07-24 01:00,7822,Delayed
7498,Vistara,AI2903,DEL,BLR,2024-04-06 03:00,2024-04-06 05:00,8654,On Time
7499,IndiGo,UK9842,CCU,DEL,2024-09-10 06:00,2024-09-10 02:00,7441,On Time
7500,Vistara,AI4402,COK,HYD,2024-08-20 18:00,2024-08-20 05:00,9631,On Time
7501,Air India,SG8115,HYD,COK,2024-03-17 23:00,2024-03-17 01:00,6440,Cancelled
7502,Vistara,AI6945,DEL,AMD,2024-12-22 22:00,2024-12-22 03:00,7447,Cancelled
7503,Vistara,AI7274,AMD,TRV,2024-08-16 16:00,2024-08-16 04:00,2801,Delayed
7504,Akasa Air,QP7466,DEL,AMD,2024-05-26 15:00,2024-05-26 05:00,11651,On Time
7505,IndiGo,QP5005,AMD,MAA,2024-08-30 01:00,2024-08-30 04:00,8803,Cancelled
7506,Air India,AI2013,BOM,TRV,2024-07-03 21:00,2024-07-03 05:00,3303,On Time
7507,Akasa Air,SG8769,PNQ,CCU,2024-05-23 22:00,2024-05-23 04:00,5223,On Time
7508,IndiGo,SG2229,BLR,CCU,2024-02-02 21:00,2024-02-02 02:00,5885,Cancelled
7509,Vistara,QP4046,MAA,TRV,2024-01-09 13:00,2024-01-09 02:00,7828,Cancelled
7510,Akasa Air,AI1985,COK,BLR,2024-01-13 17:00,2024-01-13 05:00,7231,Delayed
7511,SpiceJet,AI1581,HYD,TRV,2024-03-23 09:00,2024-03-23 04:00,10766,On Time
7512,Vistara,UK6991,BLR,CCU,2024-12-26 06:00,2024-12-26 04:00,5403,Cancelled
7513,SpiceJet,UK1844,BOM,DEL,2024-12-14 07:00,2024-12-14 01:00,3784,Cancelled
7514,IndiGo,AI4615,AMD,PNQ,2024-05-09 11:00,2024-05-09 02:00,4973,On Time
7515,Go First,QP1989,BOM,MAA,2024-03-19 01:00,2024-03-19 02:00,3833,On Time
7516,Akasa Air,UK3166,BLR,COK,2024-03-31 14:00,2024-03-31 04:00,8961,Delayed
7517,Vistara,6E8416,CCU,MAA,2024-12-18 17:00,2024-12-18 01:00,11823,Cancelled
7518,IndiGo,AI4352,PNQ,COK,2024-02-23 09:00,2024-02-23 01:00,8613,Cancelled
7519,Vistara,UK8453,PNQ,CCU,2024-04-28 00:00,2024-04-28 03:00,8914,Cancelled
7520,Go First,AI7483,MAA,DEL,2024-12-11 23:00,2024-12-11 05:00,10057,Delayed
7521,Go First,6E6465,PNQ,BLR,2024-03-13 09:00,2024-03-13 02:00,2840,Cancelled
7522,Go First,AI7594,TRV,HYD,2024-06-14 10:00,2024-06-14 05:00,6272,On Time
7523,Akasa Air,6E1780,TRV,PNQ,2024-01-03 05:00,2024-01-03 01:00,8638,On Time
7524,Akasa Air,6E9674,PNQ,HYD,2024-08-07 01:00,2024-08-07 04:00,2719,Cancelled
7525,Go First,UK641,BOM,BLR,2024-07-10 00:00,2024-07-10 01:00,9312,Cancelled
7526,Vistara,6E2194,PNQ,MAA,2024-06-09 10:00,2024-06-09 02:00,8776,Delayed
7527,IndiGo,QP1029,TRV,COK,2024-07-19 08:00,2024-07-19 04:00,7812,On Time
7528,Vistara,6E2947,MAA,COK,2024-12-27 19:00,2024-12-27 02:00,8282,Cancelled
7529,Go First,QP1485,CCU,MAA,2024-03-02 16:00,2024-03-02 01:00,10989,Cancelled
7530,Go First,AI4131,PNQ,TRV,2024-09-07 09:00,2024-09-07 03:00,5123,Delayed
7531,Akasa Air,6E2056,TRV,PNQ,2024-10-23 05:00,2024-10-23 01:00,2707,Cancelled
7532,Akasa Air,UK7349,HYD,BOM,2024-10-03 22:00,2024-10-03 04:00,3834,Cancelled
7533,Vistara,QP1731,TRV,AMD,2024-01-17 17:00,2024-01-17 01:00,8336,Delayed
7534,IndiGo,AI484,MAA,BLR,2024-03-19 12:00,2024-03-19 05:00,4535,Cancelled
7535,Akasa Air,SG5662,PNQ,BLR,2024-12-24 12:00,2024-12-24 04:00,3002,On Time
7536,SpiceJet,UK8283,MAA,CCU,2024-07-30 03:00,2024-07-30 05:00,8925,On Time
7537,Go First,SG4519,BLR,TRV,2024-03-09 20:00,2024-03-09 03:00,6402,Delayed
7538,Vistara,SG9845,TRV,BOM,2024-02-08 07:00,2024-02-08 01:00,11186,Cancelled
7539,SpiceJet,QP1240,CCU,AMD,2024-11-08 20:00,2024-11-08 04:00,4551,Delayed
7540,Akasa Air,6E6948,DEL,CCU,2024-04-16 04:00,2024-04-16 02:00,5689,On Time
7541,Akasa Air,QP3231,TRV,BOM,2024-05-23 01:00,2024-05-23 05:00,4455,Cancelled
7542,Air India,SG2440,DEL,AMD,2024-01-15 04:00,2024-01-15 04:00,7044,On Time
7543,Vistara,SG7999,DEL,HYD,2024-05-12 18:00,2024-05-12 01:00,2591,Cancelled
7544,Air India,UK3156,AMD,DEL,2024-06-17 12:00,2024-06-17 04:00,10365,Cancelled
7545,Vistara,QP6438,BLR,AMD,2024-11-24 11:00,2024-11-24 01:00,8128,On Time
7546,Air India,UK2322,TRV,MAA,2024-04-07 19:00,2024-04-07 05:00,4022,Cancelled
7547,Akasa Air,SG9210,TRV,AMD,2024-07-08 03:00,2024-07-08 02:00,4056,On Time
7548,Akasa Air,QP3577,AMD,BOM,2024-06-19 18:00,2024-06-19 05:00,8437,Cancelled
7549,SpiceJet,SG2263,TRV,HYD,2024-07-22 12:00,2024-07-22 04:00,8500,On Time
7550,Vistara,UK2519,MAA,BLR,2024-07-17 10:00,2024-07-17 01:00,4713,Delayed
7551,SpiceJet,AI3681,PNQ,MAA,2024-06-16 13:00,2024-06-16 01:00,8948,Cancelled
7552,Akasa Air,AI8601,PNQ,TRV,2024-02-13 16:00,2024-02-13 03:00,4464,On Time
7553,Akasa Air,SG3743,DEL,COK,2024-08-20 04:00,2024-08-20 05:00,11466,On Time
7554,IndiGo,UK9782,PNQ,MAA,2024-05-24 12:00,2024-05-24 01:00,8373,On Time
7555,Air India,UK2310,BLR,CCU,2024-02-01 01:00,2024-02-01 04:00,4000,Cancelled
7556,IndiGo,SG2048,BOM,MAA,2024-05-20 23:00,2024-05-20 02:00,3071,Cancelled
7557,IndiGo,UK7924,BLR,AMD,2024-12-19 22:00,2024-12-19 02:00,6936,Cancelled
7558,Akasa Air,SG887,TRV,PNQ,2024-10-17 14:00,2024-10-17 03:00,4373,Delayed
7559,Air India,QP6205,CCU,PNQ,2024-08-12 01:00,2024-08-12 04:00,7409,On Time
7560,Akasa Air,UK9968,DEL,CCU,2024-02-17 18:00,2024-02-17 03:00,2744,On Time
7561,Vistara,AI8604,TRV,AMD,2024-08-18 08:00,2024-08-18 03:00,9980,Delayed
7562,IndiGo,QP7534,TRV,COK,2024-12-30 02:00,2024-12-30 03:00,4211,Cancelled
7563,IndiGo,QP9682,PNQ,MAA,2024-02-29 04:00,2024-02-29 02:00,7142,Cancelled
7564,Go First,6E4459,HYD,MAA,2024-07-21 14:00,2024-07-21 04:00,9852,Delayed
7565,Vistara,UK9498,AMD,DEL,2024-02-02 13:00,2024-02-02 05:00,8095,Cancelled
7566,Vistara,SG5737,AMD,BLR,2024-05-11 03:00,2024-05-11 03:00,7322,Delayed
7567,Air India,UK6063,BOM,MAA,2024-04-09 19:00,2024-04-09 02:00,7936,On Time
7568,IndiGo,6E3045,COK,BOM,2024-02-18 09:00,2024-02-18 04:00,7294,Delayed
7569,Vistara,6E7529,MAA,AMD,2024-10-01 09:00,2024-10-01 02:00,8770,On Time
7570,Go First,SG9774,CCU,DEL,2024-05-09 07:00,2024-05-09 02:00,6457,Cancelled
7571,IndiGo,AI5112,PNQ,COK,2024-07-22 23:00,2024-07-22 04:00,10143,Delayed
7572,Vistara,QP6558,PNQ,TRV,2024-01-20 20:00,2024-01-20 03:00,3324,On Time
7573,SpiceJet,UK587,DEL,TRV,2024-12-09 17:00,2024-12-09 05:00,9359,On Time
7574,Go First,QP9379,MAA,BOM,2024-04-14 04:00,2024-04-14 05:00,11421,On Time
7575,Go First,QP5853,AMD,CCU,2024-11-21 18:00,2024-11-21 05:00,8924,Cancelled
7576,SpiceJet,UK5247,BLR,BOM,2024-02-14 01:00,2024-02-14 05:00,9553,Cancelled
7577,Go First,QP3072,DEL,TRV,2024-09-05 04:00,2024-09-05 05:00,5478,On Time
7578,Go First,AI205,CCU,BLR,2024-09-03 09:00,2024-09-03 04:00,7083,Cancelled
7579,IndiGo,QP7410,BOM,DEL,2024-07-25 18:00,2024-07-25 05:00,6831,Delayed
7580,Air India,AI1477,COK,CCU,2024-11-12 16:00,2024-11-12 05:00,2729,Cancelled
7581,Go First,QP8700,BLR,COK,2024-05-15 02:00,2024-05-15 02:00,9164,Cancelled
7582,Akasa Air,UK8142,BOM,COK,2024-05-02 07:00,2024-05-02 05:00,2653,On Time
7583,SpiceJet,UK8049,COK,AMD,2024-01-03 21:00,2024-01-03 01:00,4942,Delayed
7584,SpiceJet,QP8082,MAA,HYD,2024-06-10 11:00,2024-06-10 01:00,3178,On Time
7585,Air India,AI7816,BOM,CCU,2024-06-06 02:00,2024-06-06 04:00,9567,Delayed
7586,Air India,UK6389,TRV,CCU,2024-07-28 14:00,2024-07-28 01:00,6883,Cancelled
7587,Go First,UK3097,BOM,AMD,2024-10-16 18:00,2024-10-16 02:00,6999,On Time
7588,Akasa Air,UK8555,TRV,BLR,2024-04-06 07:00,2024-04-06 04:00,6409,On Time
7589,Air India,SG4213,BOM,MAA,2024-11-15 00:00,2024-11-15 03:00,10129,On Time
7590,Go First,QP9861,AMD,MAA,2024-10-20 17:00,2024-10-20 05:00,7809,On Time
7591,IndiGo,QP9810,CCU,HYD,2024-12-18 05:00,2024-12-18 03:00,4491,Delayed
7592,Vistara,SG8933,BLR,DEL,2024-09-19 00:00,2024-09-19 02:00,8625,Cancelled
7593,Air India,QP6532,COK,BOM,2024-07-16 02:00,2024-07-16 01:00,3700,Cancelled
7594,Go First,QP5950,COK,BOM,2024-04-09 00:00,2024-04-09 04:00,8181,Cancelled
7595,Go First,QP9035,CCU,PNQ,2024-04-19 06:00,2024-04-19 01:00,11099,Delayed
7596,Akasa Air,SG2606,AMD,DEL,2024-01-22 01:00,2024-01-22 05:00,10077,Delayed
7597,Vistara,UK5762,BLR,COK,2024-10-06 00:00,2024-10-06 02:00,10749,On Time
7598,Go First,SG6118,HYD,DEL,2024-05-09 14:00,2024-05-09 05:00,7853,Cancelled
7599,Akasa Air,AI9718,HYD,DEL,2024-10-27 21:00,2024-10-27 04:00,7130,Delayed
7600,Vistara,6E9441,MAA,BOM,2024-01-15 18:00,2024-01-15 01:00,10720,Delayed
7601,Akasa Air,QP1928,MAA,AMD,2024-05-31 04:00,2024-05-31 04:00,4749,Delayed
7602,Akasa Air,AI6858,MAA,AMD,2024-12-07 12:00,2024-12-07 01:00,8639,Delayed
7603,Vistara,AI7377,BLR,AMD,2024-07-19 12:00,2024-07-19 05:00,4540,On Time
7604,IndiGo,QP2164,TRV,DEL,2024-01-12 06:00,2024-01-12 01:00,7819,Cancelled
7605,Go First,SG2091,TRV,BLR,2024-09-25 00:00,2024-09-25 01:00,7397,Delayed
7606,Vistara,UK9595,HYD,BOM,2024-08-05 05:00,2024-08-05 01:00,6972,Delayed
7607,SpiceJet,SG6862,PNQ,AMD,2024-01-03 16:00,2024-01-03 01:00,6691,Cancelled
7608,Vistara,QP5062,DEL,MAA,2024-06-13 01:00,2024-06-13 05:00,6874,Delayed
7609,Go First,AI834,DEL,HYD,2024-02-13 00:00,2024-02-13 01:00,4999,Delayed
7610,Air India,UK6970,TRV,HYD,2024-09-25 09:00,2024-09-25 01:00,11684,Cancelled
7611,Akasa Air,6E7973,COK,BLR,2024-01-31 16:00,2024-01-31 05:00,4208,On Time
7612,IndiGo,6E1129,BLR,MAA,2024-05-31 07:00,2024-05-31 01:00,4642,On Time
7613,Vistara,QP1031,BLR,AMD,2024-12-03 04:00,2024-12-03 03:00,5294,Delayed
7614,Air India,AI1614,MAA,COK,2024-06-13 22:00,2024-06-13 01:00,7111,Delayed
7615,SpiceJet,UK3146,DEL,MAA,2024-08-03 15:00,2024-08-03 05:00,9372,Cancelled
7616,Vistara,SG2415,AMD,HYD,2024-05-09 05:00,2024-05-09 01:00,8711,Delayed
7617,Akasa Air,AI8885,AMD,TRV,2024-02-24 23:00,2024-02-24 02:00,9161,Cancelled
7618,Air India,6E1626,TRV,CCU,2024-01-19 20:00,2024-01-19 01:00,11716,Cancelled
7619,Go First,6E3921,DEL,PNQ,2024-07-12 00:00,2024-07-12 01:00,7304,Delayed
7620,Air India,SG7980,MAA,BLR,2024-10-03 00:00,2024-10-03 02:00,2590,Cancelled
7621,Vistara,SG5231,CCU,MAA,2024-01-18 16:00,2024-01-18 04:00,7897,On Time
7622,SpiceJet,AI1660,PNQ,BOM,2024-09-17 10:00,2024-09-17 05:00,10934,On Time
7623,Akasa Air,6E3931,PNQ,HYD,2024-07-18 23:00,2024-07-18 05:00,7561,Delayed
7624,IndiGo,6E3084,BLR,CCU,2024-05-29 00:00,2024-05-29 03:00,10720,On Time
7625,Akasa Air,SG8570,BLR,MAA,2024-05-11 15:00,2024-05-11 05:00,2815,On Time
7626,Air India,QP8030,BLR,PNQ,2024-03-16 13:00,2024-03-16 03:00,8962,Cancelled
7627,Air India,UK3315,CCU,TRV,2024-07-29 12:00,2024-07-29 05:00,9737,Cancelled
7628,SpiceJet,SG3509,HYD,PNQ,2024-03-31 22:00,2024-03-31 01:00,3960,Cancelled
7629,Akasa Air,QP5800,BOM,MAA,2024-02-20 11:00,2024-02-20 04:00,8547,Cancelled
7630,Go First,UK1607,CCU,MAA,2024-01-16 10:00,2024-01-16 04:00,3822,Delayed
7631,IndiGo,6E2584,HYD,COK,2024-09-04 16:00,2024-09-04 02:00,8992,On Time
7632,SpiceJet,QP8631,COK,MAA,2024-04-18 09:00,2024-04-18 03:00,5097,On Time
7633,SpiceJet,UK1362,BOM,PNQ,2024-03-29 21:00,2024-03-29 01:00,7941,Cancelled
7634,Akasa Air,UK765,PNQ,BOM,2024-04-28 19:00,2024-04-28 03:00,6941,Delayed
7635,SpiceJet,QP7772,BOM,DEL,2024-02-10 15:00,2024-02-10 05:00,3780,Cancelled
7636,SpiceJet,QP3631,BOM,AMD,2024-12-15 04:00,2024-12-15 03:00,6978,On Time
7637,IndiGo,QP3697,HYD,CCU,2024-04-20 18:00,2024-04-20 01:00,10621,On Time
7638,Akasa Air,6E3229,HYD,TRV,2024-06-30 07:00,2024-06-30 04:00,9898,Cancelled
7639,SpiceJet,AI4840,AMD,BOM,2024-03-29 07:00,2024-03-29 03:00,6497,On Time
7640,Air India,AI6322,BOM,HYD,2024-03-30 01:00,2024-03-30 04:00,10430,On Time
7641,Vistara,6E4928,TRV,BOM,2024-04-04 22:00,2024-04-04 01:00,3642,Delayed
7642,IndiGo,AI4820,AMD,COK,2024-01-23 22:00,2024-01-23 04:00,6090,On Time
7643,SpiceJet,SG7747,AMD,COK,2024-06-22 20:00,2024-06-22 03:00,6958,Cancelled
7644,SpiceJet,SG5135,COK,DEL,2024-12-28 02:00,2024-12-28 02:00,5837,Cancelled
7645,Akasa Air,UK7946,AMD,CCU,2024-05-26 09:00,2024-05-26 01:00,5427,Cancelled
7646,Akasa Air,6E125,HYD,BOM,2024-06-17 08:00,2024-06-17 02:00,6280,Cancelled
7647,Air India,UK8844,TRV,MAA,2024-07-27 03:00,2024-07-27 03:00,4155,Cancelled
7648,Akasa Air,UK5611,BLR,BOM,2024-02-07 21:00,2024-02-07 02:00,10720,On Time
7649,Akasa Air,QP2623,TRV,CCU,2024-10-25 14:00,2024-10-25 05:00,7075,Cancelled
7650,IndiGo,AI8822,MAA,AMD,2024-03-08 16:00,2024-03-08 04:00,8462,Delayed
7651,Vistara,SG6812,AMD,DEL,2024-03-22 00:00,2024-03-22 05:00,11923,Delayed
7652,Go First,AI442,BLR,CCU,2024-12-30 08:00,2024-12-30 05:00,8090,Cancelled
7653,Go First,AI9059,COK,HYD,2024-11-27 03:00,2024-11-27 02:00,8000,Cancelled
7654,Vistara,6E9604,COK,BLR,2024-07-13 22:00,2024-07-13 04:00,5222,Cancelled
7655,Akasa Air,AI3021,PNQ,HYD,2024-07-03 22:00,2024-07-03 02:00,8772,On Time
7656,Akasa Air,QP5625,MAA,BOM,2024-08-11 05:00,2024-08-11 02:00,11917,On Time
7657,Akasa Air,UK7093,CCU,BLR,2024-10-28 14:00,2024-10-28 05:00,7847,Delayed
7658,Vistara,6E5630,PNQ,AMD,2024-06-15 07:00,2024-06-15 02:00,5568,Cancelled
7659,Akasa Air,AI8114,MAA,COK,2024-10-16 10:00,2024-10-16 04:00,8755,On Time
7660,Akasa Air,SG1480,COK,CCU,2024-05-12 02:00,2024-05-12 05:00,3332,Cancelled
7661,SpiceJet,QP6048,MAA,CCU,2024-01-03 00:00,2024-01-03 01:00,9204,Cancelled
7662,IndiGo,AI5810,AMD,DEL,2024-08-15 20:00,2024-08-15 03:00,8028,On Time
7663,Air India,QP6183,HYD,AMD,2024-04-07 21:00,2024-04-07 02:00,11493,On Time
7664,Air India,SG3425,CCU,TRV,2024-10-07 03:00,2024-10-07 04:00,9908,Cancelled
7665,Air India,6E6682,CCU,PNQ,2024-09-07 18:00,2024-09-07 01:00,11411,Cancelled
7666,Akasa Air,6E2067,DEL,PNQ,2024-06-10 19:00,2024-06-10 02:00,6381,Cancelled
7667,IndiGo,SG9197,HYD,AMD,2024-01-13 11:00,2024-01-13 01:00,6691,Cancelled
7668,Vistara,SG9304,PNQ,HYD,2024-01-28 19:00,2024-01-28 05:00,6036,Delayed
7669,Air India,6E9908,BOM,MAA,2024-03-07 16:00,2024-03-07 01:00,2822,Cancelled
7670,SpiceJet,AI5359,DEL,COK,2024-01-12 10:00,2024-01-12 04:00,11092,Delayed
7671,IndiGo,QP7616,DEL,BLR,2024-02-21 16:00,2024-02-21 04:00,5197,On Time
7672,Vistara,AI9403,TRV,COK,2024-06-05 08:00,2024-06-05 02:00,8402,Delayed
7673,Air India,QP6710,DEL,BOM,2024-11-16 04:00,2024-11-16 04:00,5367,Delayed
7674,Akasa Air,6E6651,BOM,PNQ,2024-06-01 06:00,2024-06-01 03:00,6571,Cancelled
7675,SpiceJet,SG9528,CCU,MAA,2024-02-29 01:00,2024-02-29 02:00,8602,On Time
7676,SpiceJet,6E3577,BOM,PNQ,2024-01-31 18:00,2024-01-31 01:00,11288,Delayed
7677,IndiGo,SG2573,PNQ,MAA,2024-10-30 18:00,2024-10-30 05:00,6769,Cancelled
7678,IndiGo,UK4799,HYD,CCU,2024-08-11 12:00,2024-08-11 01:00,7970,Cancelled
7679,Go First,SG7641,COK,TRV,2024-04-27 03:00,2024-04-27 03:00,3535,Delayed
7680,Akasa Air,6E544,PNQ,BOM,2024-06-28 21:00,2024-06-28 04:00,7341,Cancelled
7681,IndiGo,QP5410,TRV,CCU,2024-12-02 16:00,2024-12-02 04:00,4772,On Time
7682,Go First,AI4219,MAA,BOM,2024-09-11 19:00,2024-09-11 03:00,10281,Cancelled
7683,Go First,6E4999,MAA,AMD,2024-04-16 21:00,2024-04-16 02:00,4699,On Time
7684,Go First,QP4745,DEL,AMD,2024-11-24 23:00,2024-11-24 01:00,6883,Cancelled
7685,IndiGo,AI5763,PNQ,CCU,2024-07-01 16:00,2024-07-01 01:00,8419,Cancelled
7686,IndiGo,UK7852,MAA,AMD,2024-10-14 04:00,2024-10-14 01:00,11336,On Time
7687,SpiceJet,AI7282,BOM,AMD,2024-11-24 06:00,2024-11-24 02:00,11171,On Time
7688,Vistara,UK1024,COK,BLR,2024-07-03 05:00,2024-07-03 04:00,2942,On Time
7689,SpiceJet,SG4015,AMD,CCU,2024-08-03 09:00,2024-08-03 03:00,7465,Cancelled
7690,Air India,AI1850,DEL,AMD,2024-02-05 04:00,2024-02-05 02:00,8266,Delayed
7691,Air India,SG100,DEL,AMD,2024-07-21 19:00,2024-07-21 03:00,11405,Cancelled
7692,Vistara,SG1574,BOM,TRV,2024-02-08 08:00,2024-02-08 04:00,3784,Cancelled
7693,SpiceJet,UK2609,BLR,MAA,2024-07-23 14:00,2024-07-23 02:00,11014,Cancelled
7694,SpiceJet,SG9735,COK,PNQ,2024-02-27 01:00,2024-02-27 02:00,11760,Delayed
7695,IndiGo,SG9346,PNQ,MAA,2024-04-20 08:00,2024-04-20 02:00,5041,Delayed
7696,Air India,6E5956,HYD,COK,2024-01-15 03:00,2024-01-15 02:00,8232,On Time
7697,Air India,AI8087,MAA,DEL,2024-01-21 01:00,2024-01-21 04:00,4304,Cancelled
7698,Go First,QP3186,CCU,DEL,2024-06-06 10:00,2024-06-06 05:00,6379,On Time
7699,IndiGo,6E4826,COK,MAA,2024-05-28 23:00,2024-05-28 02:00,6432,Delayed
7700,Vistara,AI6159,HYD,TRV,2024-11-20 13:00,2024-11-20 02:00,7879,On Time
7701,Go First,AI5773,TRV,DEL,2024-05-24 04:00,2024-05-24 04:00,8086,Delayed
7702,Akasa Air,SG3158,TRV,CCU,2024-11-30 20:00,2024-11-30 04:00,5577,On Time
7703,SpiceJet,6E7735,HYD,AMD,2024-02-01 21:00,2024-02-01 01:00,5436,Delayed
7704,SpiceJet,QP583,DEL,CCU,2024-04-02 23:00,2024-04-02 04:00,7273,On Time
7705,Vistara,QP775,PNQ,TRV,2024-04-17 20:00,2024-04-17 04:00,3292,Cancelled
7706,Akasa Air,QP1746,DEL,PNQ,2024-10-15 03:00,2024-10-15 05:00,3391,On Time
7707,Air India,SG1624,MAA,BLR,2024-08-25 10:00,2024-08-25 03:00,10523,Delayed
7708,Air India,AI5993,CCU,MAA,2024-08-17 10:00,2024-08-17 01:00,11588,Cancelled
7709,Akasa Air,UK3114,MAA,PNQ,2024-09-22 18:00,2024-09-22 05:00,11918,Delayed
7710,IndiGo,QP1421,BOM,BLR,2024-08-06 21:00,2024-08-06 04:00,11554,On Time
7711,Vistara,SG8133,TRV,PNQ,2024-07-13 04:00,2024-07-13 03:00,9641,Delayed
7712,SpiceJet,SG3013,MAA,COK,2024-09-06 15:00,2024-09-06 03:00,3780,Delayed
7713,IndiGo,6E604,HYD,AMD,2024-10-09 00:00,2024-10-09 01:00,7731,Cancelled
7714,Vistara,AI9551,BLR,HYD,2024-10-05 22:00,2024-10-05 05:00,9847,Cancelled
7715,Vistara,UK8339,TRV,BLR,2024-05-29 09:00,2024-05-29 05:00,3543,On Time
7716,IndiGo,SG2624,MAA,BOM,2024-08-03 08:00,2024-08-03 03:00,9265,Cancelled
7717,Akasa Air,SG2413,MAA,CCU,2024-01-30 04:00,2024-01-30 03:00,5461,Delayed
7718,Vistara,QP1027,PNQ,BLR,2024-09-04 17:00,2024-09-04 02:00,2634,On Time
7719,SpiceJet,SG2403,TRV,HYD,2024-05-31 20:00,2024-05-31 02:00,2999,Delayed
7720,Go First,SG5441,DEL,BOM,2024-07-08 02:00,2024-07-08 01:00,9749,On Time
7721,Air India,UK9384,CCU,MAA,2024-02-17 04:00,2024-02-17 01:00,3794,Delayed
7722,Akasa Air,SG7554,AMD,DEL,2024-10-18 12:00,2024-10-18 02:00,11650,On Time
7723,Go First,UK514,CCU,BOM,2024-03-28 12:00,2024-03-28 01:00,7881,Delayed
7724,Go First,SG816,PNQ,COK,2024-11-14 19:00,2024-11-14 05:00,7756,On Time
7725,Akasa Air,QP7501,BLR,HYD,2024-10-03 07:00,2024-10-03 02:00,9208,Cancelled
7726,Akasa Air,QP4422,BOM,HYD,2024-08-11 21:00,2024-08-11 01:00,11624,On Time
7727,IndiGo,SG6959,MAA,DEL,2024-09-26 03:00,2024-09-26 05:00,7173,Delayed
7728,Air India,6E4696,DEL,PNQ,2024-07-23 13:00,2024-07-23 02:00,6139,Cancelled
7729,Air India,AI2625,BLR,AMD,2024-02-29 02:00,2024-02-29 03:00,5984,Cancelled
7730,SpiceJet,QP6901,PNQ,MAA,2024-07-26 23:00,2024-07-26 03:00,9830,Delayed
7731,Vistara,SG8507,AMD,MAA,2024-10-23 08:00,2024-10-23 02:00,5129,On Time
7732,Air India,6E9921,BOM,BLR,2024-08-19 19:00,2024-08-19 03:00,11280,Cancelled
7733,Akasa Air,SG419,COK,MAA,2024-02-28 18:00,2024-02-28 05:00,10394,On Time
7734,SpiceJet,SG9273,COK,HYD,2024-06-06 14:00,2024-06-06 04:00,4503,Cancelled
7735,Akasa Air,AI1336,CCU,BLR,2024-07-23 17:00,2024-07-23 03:00,8087,On Time
7736,IndiGo,QP1064,TRV,HYD,2024-06-21 06:00,2024-06-21 02:00,6486,Delayed
7737,Go First,QP6819,DEL,BLR,2024-03-19 00:00,2024-03-19 02:00,4977,On Time
7738,SpiceJet,QP8324,PNQ,COK,2024-02-13 10:00,2024-02-13 01:00,8175,Cancelled
7739,SpiceJet,UK3005,BOM,HYD,2024-11-26 17:00,2024-11-26 01:00,8626,On Time
7740,Akasa Air,QP1150,MAA,BLR,2024-06-29 02:00,2024-06-29 05:00,2588,Delayed
7741,Air India,SG229,MAA,PNQ,2024-11-06 05:00,2024-11-06 05:00,7800,Cancelled
7742,Go First,AI7138,HYD,MAA,2024-10-13 16:00,2024-10-13 01:00,3009,On Time
7743,SpiceJet,6E3108,MAA,COK,2024-12-17 20:00,2024-12-17 05:00,8722,Cancelled
